replicate,A_rgb_only__auroc,A_rgb_only__pr_auc,A_rgb_only__f1_at_locked_threshold,A_rgb_only__false_match_rate_at_locked_90_recall_threshold,A_rgb_only__achieved_recall_at_locked_90_recall_threshold,B_rgb_2d__auroc,B_rgb_2d__pr_auc,B_rgb_2d__f1_at_locked_threshold,B_rgb_2d__false_match_rate_at_locked_90_recall_threshold,B_rgb_2d__achieved_recall_at_locked_90_recall_threshold,C_rgb_2d_3d__auroc,C_rgb_2d_3d__pr_auc,C_rgb_2d_3d__f1_at_locked_threshold,C_rgb_2d_3d__false_match_rate_at_locked_90_recall_threshold,C_rgb_2d_3d__achieved_recall_at_locked_90_recall_threshold,geometry_only__auroc,geometry_only__pr_auc,geometry_only__f1_at_locked_threshold,geometry_only__false_match_rate_at_locked_90_recall_threshold,geometry_only__achieved_recall_at_locked_90_recall_threshold
870,0.797360215054,0.842861529712,0.722421754746,0.478494623656,0.825,0.843964516129,0.857695922128,0.773078672124,0.374193548387,0.846,0.927935483871,0.937219008493,0.821256038647,0.249462365591,0.884,0.887609677419,0.887511803405,0.812115891133,0.366666666667,0.922
871,0.721521556257,0.726944833554,0.686145146089,0.563617245005,0.854,0.835560462671,0.82452410426,0.772025431426,0.36698212408,0.847,0.890369085174,0.89138101112,0.814814814815,0.296529968454,0.884,0.875972660358,0.86690443576,0.825990209168,0.324921135647,0.921
872,0.707692560175,0.721816186567,0.677373641946,0.578774617068,0.841,0.774881838074,0.773189983411,0.744227353464,0.451859956236,0.831,0.852888402626,0.8587673877,0.787068965517,0.344638949672,0.835,0.840281181619,0.839802071943,0.786030061892,0.39715536105,0.881
873,0.724543103448,0.722165098726,0.650951949229,0.575,0.838,0.83486637931,0.796324790446,0.753406593407,0.356034482759,0.85,0.89520862069,0.877489957918,0.779069767442,0.299137931034,0.891,0.875281034483,0.846832326583,0.791525423729,0.356896551724,0.932
874,0.761566990291,0.75848368027,0.696650717703,0.546601941748,0.844,0.80759223301,0.791306514123,0.735344827586,0.452427184466,0.851,0.888380582524,0.885601215918,0.779504409912,0.328155339806,0.872,0.844776699029,0.832178264037,0.769036600757,0.435922330097,0.909
875,0.762525961538,0.752404201491,0.699392239364,0.558653846154,0.868,0.823323076923,0.80987548725,0.742662696725,0.458653846154,0.872,0.8792,0.879353230994,0.77032096707,0.348076923077,0.878,0.830630769231,0.816794305516,0.762064624423,0.444230769231,0.903
876,0.777057225994,0.81621951959,0.696984676223,0.523763336566,0.82,0.853451018429,0.84131373404,0.770633834929,0.33462657614,0.842,0.929781765276,0.932638721746,0.813648293963,0.233753637245,0.885,0.895027158099,0.883026319453,0.807170966331,0.338506304559,0.92
877,0.731129105323,0.748320735693,0.713888888889,0.562853907135,0.881,0.843063420159,0.843120874936,0.790783410138,0.349943374858,0.852,0.888643261608,0.895726509417,0.82122662027,0.317100792752,0.9,0.865886749717,0.864926268135,0.826512455516,0.352208380521,0.926
878,0.773162745098,0.759196669945,0.714354296687,0.530392156863,0.855,0.818896078431,0.804846709619,0.738528138528,0.447058823529,0.853,0.900802941176,0.895854569726,0.791614255765,0.325490196078,0.896,0.852710784314,0.841884335871,0.780936454849,0.435294117647,0.93
879,0.772411062907,0.791761578654,0.712542703758,0.519522776573,0.839,0.826429501085,0.799497428351,0.780128794848,0.349240780911,0.847,0.893853579176,0.900008049709,0.811096433289,0.280911062907,0.851,0.852212581345,0.850458328816,0.793791574279,0.376355748373,0.892
880,0.712485436893,0.705099365372,0.671519563239,0.596116504854,0.855,0.832126213592,0.801274215238,0.759619737438,0.355339805825,0.837,0.886517475728,0.877667961068,0.803285776048,0.290291262136,0.877,0.874678640777,0.856716733018,0.812223206377,0.318446601942,0.91
881,0.693753694581,0.685499997606,0.661275831087,0.630541871921,0.863,0.791923152709,0.775764621352,0.731201382887,0.460098522167,0.843,0.843410837438,0.841327547111,0.765758091993,0.349753694581,0.835,0.829942857143,0.8136825962,0.767676767677,0.384236453202,0.863
882,0.74843685567,0.793551277371,0.715139442231,0.505154639175,0.831,0.817382731959,0.817216278968,0.798842257598,0.311855670103,0.821,0.890793814433,0.906410011874,0.838208409506,0.252577319588,0.832,0.879121134021,0.894171512627,0.828330206379,0.309278350515,0.879
883,0.743079476861,0.742981281606,0.694367497692,0.570422535211,0.853,0.820183098592,0.787517109847,0.762642369021,0.356136820926,0.834,0.884734406439,0.87904523724,0.798617113224,0.293762575453,0.86,0.854963782696,0.843651758153,0.788038698329,0.366197183099,0.893
884,0.750523111612,0.761761922275,0.711481844946,0.52198421646,0.853,0.845549041714,0.848274234903,0.782728525494,0.364148816234,0.851,0.903006764374,0.9113340302,0.830373001776,0.273957158963,0.885,0.881158962796,0.881144967903,0.834986474301,0.317925591883,0.919
885,0.681900481541,0.666968698468,0.617021276596,0.637239165329,0.838,0.841171749599,0.785933495363,0.749435665914,0.303370786517,0.821,0.895807383628,0.864625076187,0.784428631226,0.270465489567,0.897,0.900006420546,0.863362211177,0.813721233174,0.282504012841,0.933
886,0.773561076605,0.779254836562,0.721500721501,0.540372670807,0.858,0.830177018634,0.828366744855,0.753751103266,0.425465838509,0.852,0.909059006211,0.909835953668,0.804597701149,0.315734989648,0.905,0.865007246377,0.85572846673,0.795762711864,0.422360248447,0.935
887,0.739881616939,0.756661353832,0.677172874881,0.565928777671,0.823,0.867886429259,0.839824702121,0.782361308677,0.268527430221,0.824,0.931134744947,0.926827976871,0.836853932584,0.197305101059,0.889,0.91968238691,0.906520215588,0.844020009095,0.245428296439,0.922
888,0.738902604757,0.748736404964,0.713814238567,0.556058890147,0.872,0.807791619479,0.81525906487,0.763005780347,0.44167610419,0.853,0.871441676104,0.882095423677,0.799828546935,0.356738391846,0.877,0.838600226501,0.841691399083,0.795820635612,0.42355605889,0.909
889,0.717767647059,0.713797842719,0.675992779783,0.601960784314,0.864,0.825776470588,0.804563900231,0.758868432869,0.371568627451,0.841,0.873898039216,0.86915548825,0.788088044886,0.3,0.858,0.858014705882,0.843753142648,0.789497107254,0.340196078431,0.881
890,0.729565257353,0.7408818971,0.661008958039,0.554227941176,0.828,0.864686580882,0.843989492567,0.779005524862,0.295036764706,0.841,0.919546875,0.911118656937,0.817391304348,0.235294117647,0.9,0.908827205882,0.890895552495,0.836961350511,0.272977941176,0.938
891,0.737600603622,0.727182956463,0.688836104513,0.556338028169,0.854,0.817890342052,0.812146614158,0.74520069808,0.439637826962,0.853,0.881270623742,0.88119145968,0.790777113578,0.321931589537,0.872,0.853742454728,0.844573585069,0.792371044647,0.383299798793,0.906
892,0.762709452736,0.782225138004,0.695949243533,0.513432835821,0.836,0.89112039801,0.888780882686,0.805394990366,0.234825870647,0.833,0.941394029851,0.941062149346,0.849090909091,0.164179104478,0.897,0.930243781095,0.926034082175,0.861552853134,0.202985074627,0.918
893,0.717005752637,0.723981492824,0.656589513462,0.571428571429,0.821,0.825187919463,0.793588678611,0.757026291931,0.351869606903,0.831,0.893378715244,0.885300152259,0.801390699696,0.26941514861,0.859,0.88349472675,0.867724104076,0.810115350488,0.31447746884,0.906
894,0.731090489381,0.720259155925,0.6715261959,0.584487534626,0.852,0.827782086796,0.790378160232,0.751547303271,0.376731301939,0.848,0.88423176362,0.873237542218,0.784230606189,0.304709141274,0.872,0.857791320406,0.835205382175,0.785159620362,0.363804247461,0.905
895,0.771977547496,0.781440686044,0.683065279092,0.554404145078,0.836,0.837353195164,0.81626939035,0.737022737023,0.405872193437,0.857,0.911163212435,0.904770814026,0.77198832847,0.288428324698,0.888,0.866334196891,0.840708346972,0.76340956341,0.405872193437,0.915
896,0.725568159204,0.719923157609,0.688868613139,0.578109452736,0.866,0.829422885572,0.814230162485,0.759766502021,0.376119402985,0.841,0.890494527363,0.883097399993,0.803062526584,0.312437810945,0.898,0.870804975124,0.857018883385,0.810247503257,0.357213930348,0.929
897,0.733833160622,0.751713741099,0.680115273775,0.538860103627,0.831,0.800354404145,0.780480310296,0.757212605415,0.411398963731,0.846,0.879239378238,0.878527257042,0.793893129771,0.334715025907,0.867,0.854406217617,0.845254067068,0.796049806784,0.40725388601,0.923
898,0.764728271728,0.766409220232,0.703862660944,0.541458541459,0.861,0.846331668332,0.851830764506,0.763684913218,0.387612387612,0.856,0.899495504496,0.902730599017,0.797572605115,0.276723276723,0.877,0.867435564436,0.861043631138,0.794169611307,0.351648351648,0.894
899,0.731862559242,0.75243666281,0.666359447005,0.574407582938,0.833,0.838297630332,0.795302916654,0.777368905244,0.306161137441,0.839,0.893339336493,0.885502582049,0.797057550844,0.269194312796,0.86,0.872856872038,0.853050395458,0.797524314766,0.328909952607,0.9
900,0.718979445015,0.731338011505,0.684448462929,0.5950668037,0.859,0.83549331963,0.804649960083,0.781308411215,0.307297019527,0.83,0.885858170606,0.881202123825,0.810503282276,0.279547790339,0.868,0.873469681398,0.86122024567,0.811711711712,0.315519013361,0.898
901,0.746541984733,0.739587669794,0.659926470588,0.579304495335,0.838,0.831849872774,0.78548878192,0.74064516129,0.39016115352,0.861,0.886333333333,0.874435955048,0.762144053601,0.297709923664,0.859,0.84735793045,0.815488161175,0.756551141167,0.385072094996,0.89
902,0.747951764706,0.772159408054,0.711288711289,0.52,0.831,0.828783529412,0.830270975241,0.777829967121,0.351764705882,0.825,0.910807058824,0.917507713016,0.842484248425,0.251764705882,0.874,0.895470588235,0.898720857155,0.842201000455,0.308235294118,0.919
903,0.69942826087,0.712192139467,0.677997243914,0.603260869565,0.861,0.786458695652,0.787696882005,0.750665483585,0.442391304348,0.839,0.842709782609,0.851566953769,0.779792746114,0.348913043478,0.831,0.831251086957,0.830312402942,0.778721502012,0.386956521739,0.863
904,0.800959459459,0.827707397715,0.756487025948,0.471744471744,0.87,0.862714987715,0.893750589568,0.803044719315,0.316953316953,0.84,0.920567567568,0.935370208188,0.840420667581,0.208845208845,0.868,0.88950982801,0.905450171674,0.825411764706,0.291154791155,0.875
905,0.714176194205,0.68135282289,0.627171492205,0.606891151135,0.837,0.806947533281,0.764107357823,0.702327480604,0.45967110415,0.857,0.870996084573,0.843498248626,0.735152487961,0.339859044636,0.868,0.844266249021,0.80094647532,0.743788187373,0.411902897416,0.905
906,0.748068848758,0.781397875188,0.703048180924,0.524830699774,0.838,0.842942437923,0.840995980693,0.788497217069,0.341986455982,0.845,0.90773476298,0.915133579985,0.831490490933,0.274266365688,0.887,0.886669300226,0.88313237405,0.837209302326,0.328442437923,0.931
907,0.735626702997,0.776426174026,0.722166499498,0.517711171662,0.842,0.80061852861,0.82222606898,0.785680640603,0.392370572207,0.829,0.881050408719,0.904769096608,0.839472487494,0.295640326975,0.847,0.869152588556,0.887300664703,0.835032437442,0.339237057221,0.893
908,0.732840681363,0.739543165137,0.685210941122,0.573146292585,0.857,0.850746492986,0.830747918466,0.780018331806,0.327655310621,0.848,0.896991983968,0.895631580771,0.810668998688,0.271543086172,0.881,0.879319639279,0.86629609379,0.817002237136,0.310621242485,0.908
909,0.764425887265,0.792044245117,0.700587084149,0.529227557411,0.84,0.853267223382,0.84390903472,0.783363802559,0.342379958246,0.855,0.910444676409,0.91736215781,0.816938685487,0.258872651357,0.878,0.880743215031,0.873106470836,0.816035634744,0.330897703549,0.911
910,0.746265306122,0.776497780427,0.698677119059,0.521541950113,0.829,0.840851473923,0.826335887797,0.795400095831,0.286848072562,0.825,0.905209750567,0.910205939724,0.834995466908,0.227891156463,0.849,0.894,0.896739237056,0.832558139535,0.27664399093,0.891
911,0.739482931727,0.762912724099,0.680568720379,0.56124497992,0.831,0.845448795181,0.813688048268,0.781758957655,0.305220883534,0.836,0.906396586345,0.904293784141,0.816740088106,0.252008032129,0.871,0.887323293173,0.873489840695,0.818059901654,0.310240963855,0.911
912,0.811423337856,0.849984366718,0.774911482044,0.453188602442,0.878,0.876792401628,0.906067042779,0.824091778203,0.310719131615,0.859,0.922427408412,0.942201814316,0.85883965281,0.242876526459,0.899,0.881394843962,0.899538618372,0.847896440129,0.322930800543,0.915
913,0.71206754386,0.69251278711,0.648624267028,0.588596491228,0.85,0.823942982456,0.798544576747,0.739655172414,0.402631578947,0.853,0.876290350877,0.860259101809,0.768718801997,0.317543859649,0.874,0.859850877193,0.83428188929,0.782199400941,0.360526315789,0.908
914,0.695843116329,0.693715834172,0.677777777778,0.574172892209,0.855,0.79122411953,0.784913565157,0.749439713133,0.419423692636,0.83,0.858997865528,0.856822734091,0.797940797941,0.337246531483,0.858,0.853988260406,0.850569366402,0.806208425721,0.359658484525,0.902
915,0.733291782087,0.736688609299,0.668209162425,0.568790397045,0.836,0.829650969529,0.799543462519,0.755376344086,0.355493998153,0.837,0.897832871653,0.886000069563,0.792356687898,0.284395198523,0.88,0.877192982456,0.857298062179,0.796888504754,0.349953831948,0.919
916,0.735780018332,0.727834034218,0.672429481347,0.583868010999,0.861,0.835008249313,0.811003236851,0.752828546562,0.394133822181,0.862,0.881565536205,0.874765178703,0.774736842105,0.314390467461,0.875,0.852327222731,0.830422860449,0.777491408935,0.375802016499,0.9
917,0.789925827815,0.837070888696,0.747692307692,0.470198675497,0.844,0.843096688742,0.868833193817,0.80228680324,0.339072847682,0.837,0.917259602649,0.935762093432,0.850753080785,0.243708609272,0.872,0.886335099338,0.901354929687,0.840018441678,0.329801324503,0.907
918,0.717731658291,0.732465953496,0.679330619629,0.597989949749,0.864,0.851052261307,0.838602176535,0.78337182448,0.314572864322,0.841,0.892963819095,0.890960518006,0.808380619817,0.274371859296,0.883,0.883101507538,0.869598074533,0.818918918919,0.301507537688,0.905
